"","q","avg.loss.mu.est.DPMM_ng1","avg.loss.mu.est.DPMM_ng2","avg.loss.mu.est.DPMM_ng3","avg.loss.mu.est.DPMM_ng4","avg.loss.sigma2d.est.DPMM_ng1","avg.loss.sigma2d.est.DPMM_ng2","avg.loss.sigma2d.est.DPMM_ng3","avg.loss.sigma2d.est.DPMM_ng4","prob.2_ng1","prob.2_ng2","prob.2_ng3","prob.2_ng4","prob.3_ng1","prob.3_ng2","prob.3_ng3","prob.3_ng4"
"result.690",260,0.108354952246082,0.108555821898352,0.110034635081496,0.110425383208933,0.939647463794324,0.925073780239815,0.943747652012887,0.947197928076901,0.0464007148771314,0.114703902560352,0.161882643840004,0.140512784368448,0.00043087000470823,0.0516566392185356,0.131773807370887,0.123512736565565
"result.691",260,0.0841637094493916,0.0851003030226263,0.0877373569654887,0.0877919332576445,0.0892162918184605,0.0954189002243528,0.0949139234502185,0.0984963166156984,0.0386796192270691,0.174439633353311,0.15746058793839,0.139212135614179,0.000484157323050776,0.0818235131459871,0.132004566991404,0.123136837422299
"result.692",260,0.101014008031564,0.099140117328021,0.0985830576916811,0.0985706156418519,0.183735776365581,0.187136144798812,0.194387178024267,0.19193969749448,0.0554152190585224,0.0803534093170612,0.16630650850052,0.138889436695808,0.00100339343626687,0.0428011304002118,0.131779515069667,0.122747682884504
"result.693",260,0.0908989938171169,0.0924850665131599,0.0928567554254858,0.0939640069541246,0.0574831393112043,0.0571180869219693,0.0628101178917402,0.0633747406398166,0.0426346179388646,0.11141709852228,0.16310226614162,0.140333013464587,0.000648473737514978,0.0478731792515429,0.131953680281951,0.123869634785414
"result.694",260,0.108311781671957,0.109214284372781,0.110105809002837,0.110023330849206,0.0703706305634387,0.071368641562709,0.0753590748294012,0.0770494339030825,0.0576555688615253,0.137668161284541,0.159575954187143,0.13818244133029,0.00042624962871047,0.0622935959163054,0.13156547049164,0.122487305178993
"result.695",260,0.0943532230022787,0.100667673787441,0.0967299169315868,0.0970921722070647,0.0973019985487027,0.101622723905156,0.104741860900492,0.104007954617256,0.0578575977781204,0.120665509133356,0.159934703051443,0.137893696269638,0.000440824158262591,0.054332015044081,0.13098824658776,0.121893286053478
"result.696",260,0.0897623344804474,0.0944403137457763,0.0906334307193626,0.0893827892597742,0.0666335265522919,0.0655962540699605,0.0745438601086806,0.0718934209624409,0.0504258602550727,0.0990500731706033,0.16512650880624,0.139590268432286,0.00119428745881624,0.0481458000982175,0.132611357937137,0.122819548573421
"result.697",260,0.0830793518238039,0.0911106051480495,0.0886433235888463,0.0878406747337513,0.0609893069154091,0.0608798103022968,0.0637279249984386,0.0646500867769916,0.0429157168931925,0.126943968600856,0.166225693223934,0.14043423461754,0.00139381176606402,0.0491003949373362,0.131737017971836,0.123795080631991
"result.698",260,0.10877261376985,0.108267217143697,0.107323717646731,0.1079943372463,0.0923437398796864,0.092962787160695,0.0956805853074614,0.0941878683372632,0.0618369205727467,0.12564405371362,0.161380830035429,0.137776394764699,0.000457281418162275,0.0475227165925276,0.129650941628836,0.122106082947069
"result.699",260,0.0838565139061557,0.0816742982989769,0.0800296291487105,0.0799705793129322,0.16556586048522,0.147160445173048,0.165170393498245,0.164943429655234,0.0653804324761307,0.106944349023468,0.162271595279282,0.137906773502515,0.000449987027115895,0.0475861130335124,0.132712819630813,0.121503949016793
"result.700",260,0.107064986409265,0.110100774384331,0.1070501010851,0.107396804012286,0.132974016493083,0.137276662596126,0.135252735916393,0.137927604973398,0.0768861753054136,0.130008448637068,0.161125061881186,0.138573344423623,0.00288191694247833,0.0646187659487471,0.129454872695185,0.121517137387767
"result.701",300,0.106515697379176,0.107075640545311,0.108387400904948,0.108038763944018,0.305941427875041,0.305549048822341,0.311329055428266,0.309474388153494,0.0564962743291252,0.139020736701253,0.16220372735721,0.138237085508221,0.000418852646731139,0.0625876270101486,0.130494280725839,0.122461895256545
"result.702",300,0.0927506653712851,0.0930485698471016,0.0935050749201584,0.0932924768748489,0.0597342712212588,0.063519647010978,0.066446722091261,0.0674632371817455,0.0268151144090097,0.116869406782844,0.166767435047375,0.142000268483794,0.000678147601405289,0.0380188978533439,0.134769827916387,0.12514656532466
"result.703",300,0.098172173396151,0.104893125823616,0.104513050599437,0.103573494854809,0.121577257945076,0.122948915663901,0.126428978066095,0.127686654016335,0.0500923196208208,0.114132771276434,0.160944612143872,0.13892010587938,0.00155510040434306,0.0574152739130062,0.131976118749671,0.12315964693296
"result.704",300,0.110767179931965,0.113032774505356,0.111523876878005,0.111470058015885,0.0891766234342476,0.14097279829382,0.125085957807527,0.119378914085278,0.0635302154393601,0.206363075004009,0.158058755532634,0.137108626721715,0.00164459912764128,0.0762387234500475,0.130796980096981,0.121626323147109
"result.705",300,0.102091999079973,0.100713150727153,0.103873307107895,0.104893090754423,0.130446310330358,0.141110033352573,0.144709465389851,0.144724436528963,0.0670653461053455,0.175305277334478,0.158589430592878,0.138070710413749,0.00236986498537886,0.0753012499422776,0.130126532876097,0.121756678172226
"result.706",300,0.105122744830702,0.107281853557346,0.104919642098925,0.103877756960775,0.128796284981107,0.131443698949642,0.139432321142723,0.138170579403979,0.0500423178221861,0.0775978988757379,0.169374298271865,0.139972197080529,0.000508132213957557,0.036135459032614,0.134727383221001,0.123420669309884
"result.707",300,0.162793017179813,0.165009858384772,0.171376579052037,0.171886407102708,1.81446636784972,1.86420731127701,1.85520485113755,1.84414567976615,0.0529511091607284,0.13150373827278,0.1616428784277,0.138215907444325,0.00164526062849658,0.0617140103444686,0.132472129699302,0.122493433086667
"result.708",300,0.104861348432034,0.105793099140487,0.10882046426032,0.108805932486185,0.0572509520373242,0.0626715948590168,0.0665832244860178,0.0693862160641586,0.0306584677052609,0.152803134041189,0.160033407968238,0.141850170659453,0.000827709013991772,0.057835390405726,0.133002766786538,0.125797468481103
"result.709",300,0.0876138951667251,0.0875509513802522,0.0885440663077082,0.0886246175114704,0.12971743108123,0.129277361936141,0.131842264708881,0.134745428341493,0.0499869621873127,0.111970144023254,0.161819546172089,0.139465651034952,0.000514947841771,0.0479162846684197,0.132076791131865,0.122899196002324
"result.710",300,0.0841871100447641,0.0835696663883444,0.0857032272907832,0.0861996078022428,0.065717884737565,0.0666426019632015,0.0713703616567711,0.07163315169973,0.0669366693913184,0.0829589035455288,0.162337192104334,0.138779017240782,0.000457068796825827,0.0326001484832442,0.130707029268611,0.121472361631818
"result.711",300,0.0940436708975028,0.0950081693737257,0.0963706217878572,0.0968364350018749,0.0919594763080323,0.0843577348694811,0.094324770147405,0.0962675590131267,0.0568409397445384,0.126901506224267,0.15858887354337,0.137822463393713,0.000568985630477076,0.0563175314962205,0.131086427665243,0.122026795010268
"result.712",300,0.0981434993616738,0.100115722680102,0.100378199350288,0.10039728704957,0.155088576831023,0.15860246903834,0.164952656639003,0.164746861136271,0.0290436108358684,0.120394987987803,0.167041408101824,0.141449618602522,0.000976537723646596,0.052179165460838,0.132549729686726,0.124700132798312
"result.713",300,0.094096755869759,0.0961615490403532,0.0970298347412165,0.096963985084194,0.104362282722902,0.106384193106118,0.111438027482021,0.112602115947248,0.0736652023048368,0.177772525187899,0.154693785793204,0.135612865571377,0.000385322858689511,0.0733023554225364,0.128936646982647,0.120374691620591
"result.714",300,0.102733980211712,0.103797803336514,0.10484166728574,0.103754223682374,0.118296643031455,0.120905582600082,0.123710976213691,0.127073260319937,0.0466384325407182,0.146507507569373,0.159892888666412,0.138895248409321,0.000447395629206275,0.0617155859576065,0.132053937494656,0.123226617569292
"result.715",300,0.104272230032157,0.106040008683478,0.107594593005938,0.107386771642343,0.0979231113939761,0.0984332478639146,0.103585840311655,0.105680980883327,0.0565464136712443,0.104459531972383,0.160775934032451,0.138414739749464,0.00039476531612616,0.0440414437100603,0.131791311978844,0.12260174939337
"result.716",300,0.104878193501285,0.135209384042681,0.140722539644698,0.133336119045781,0.166806009576852,0.182408215526851,0.182571008008822,0.179554242953654,0.0666267675963862,0.133574008297615,0.16193720303611,0.136872509605873,0.000669078516355566,0.0674926794982233,0.131143753512568,0.121499490385007
"result.717",300,0.117559741200624,0.123746350894805,0.12048904939383,0.119085022204229,0.276038128308723,0.270352746787222,0.279093470095199,0.284051513350295,0.0464255652554501,0.153428267365226,0.159595202616516,0.138306445588571,0.000613180609235568,0.0630223854440569,0.131406903617921,0.12287463468491
"result.718",300,0.0786627929993241,0.0808347295746945,0.0802870391207351,0.0801622483808597,0.109241205172751,0.106990965778983,0.113143497716899,0.112337136047785,0.0469481174326525,0.175317489330047,0.163348602824814,0.13943915706066,0.000854189979145113,0.049799655933903,0.131163709579911,0.123112182188891
"result.719",300,0.0878227523672575,0.091078234257079,0.0912331073297705,0.0908735144238575,0.105428794030578,0.115333345135811,0.11822373442663,0.119206472871708,0.0335836919432393,0.177312620274177,0.16412766495291,0.141928857692144,0.000775022297607191,0.0647080049288307,0.132788896903382,0.124694269739113
"result.720",300,0.0783515746877137,0.0790803918598215,0.0776346288044613,0.0771677332875842,0.13908466559848,0.142711901613368,0.147350696159445,0.147005491606846,0.0799104143773038,0.130177682712207,0.158634568973015,0.135899672305103,0.000372001977593412,0.0552542385052473,0.128965004760436,0.120547572616
"result.721",300,0.118806346178504,0.119590110049916,0.119551842848243,0.119211889292852,0.0698975404332736,0.0699738314672139,0.0735491495149996,0.0753489699561158,0.0503732837250257,0.0866805587732779,0.163287278799132,0.142501307553954,0.000476649034191211,0.0335744221574451,0.132914392617479,0.125523995189566
"result.722",300,0.100771371180063,0.10203059922068,0.104235404040558,0.104244047825461,0.101619556468138,0.111307833236885,0.11282478602037,0.111854369569027,0.0433423564746881,0.118389157560305,0.162072190715752,0.139999404455993,0.000552871245608998,0.0501915030292268,0.132488480216853,0.12352567837746
"result.723",300,0.118288153337281,0.118728441619454,0.118043661162079,0.117861691494274,0.115734880669366,0.118653313500451,0.124836645191867,0.125135402045786,0.0732787693721941,0.118281962860746,0.161086609275764,0.136010447522611,0.000452503563635413,0.0440120975156665,0.130804066995366,0.120766415485197
"result.724",300,0.0883480612870405,0.0894692230208795,0.0913673036125235,0.0913616670123695,0.0893781462302791,0.0896418135511864,0.096910907229335,0.0984536719109706,0.0567643365913307,0.161133263582192,0.157258471000755,0.138940691720723,0.000476777141308606,0.0647975820518693,0.130025301435216,0.12247306727014
"result.725",300,0.0809398892056665,0.0819175304732338,0.0805248956353583,0.0801503794626473,0.113873327517904,0.113701775989214,0.118576806125784,0.119172692521861,0.0432978918328289,0.133070587308358,0.163528838232987,0.139987665183103,0.00062923798325753,0.0540228712245343,0.133432687684116,0.123412076453869
"result.726",300,0.0894058906614652,0.0918025618190128,0.0944079319859606,0.0951159326715334,0.0658950751847695,0.069739151299085,0.0752936617636913,0.0759300887721983,0.0599519876429261,0.131617999006686,0.157899030117919,0.138901111206449,0.00044956075047934,0.0537189762550259,0.130104063584262,0.122449438051341
"result.727",300,0.0925622409672759,0.0922710287724609,0.0945103626369599,0.0940331045554357,0.0800945201941783,0.0833994408413918,0.0901679473145209,0.0892122926781922,0.0500340323261697,0.152076072607029,0.159988967945913,0.137470929183245,0.000381460064325742,0.0583042245147098,0.132328752194716,0.122183227675832
"result.728",300,0.0909854721495517,0.0912660752457885,0.0922828142058001,0.0931011692810608,0.102414750559034,0.104580726013314,0.110960703845076,0.110575165817465,0.0267814546285584,0.0728931317155645,0.163634830474488,0.141704433673312,0.00166838890542819,0.0353763092141763,0.134381689250106,0.124737962636451
"result.729",300,0.0875831245140655,0.0877288677320244,0.0890607491275899,0.0894339387758895,0.0511714100106164,0.0537012854906238,0.0582610568793776,0.0600965408574181,0.0531953174277364,0.112297751988308,0.162236393974147,0.140307117699029,0.000525311605907887,0.0545744271755984,0.12960864485382,0.123065571511414
"result.730",300,0.0991394319620389,0.102461690930562,0.104079713986569,0.103663958175722,0.0880241877539635,0.0905485498255483,0.0945038812590719,0.0922147730593295,0.0667325535177797,0.10181513267228,0.164825067849019,0.138385873021029,0.00133265575103296,0.0525053127492854,0.129989755856655,0.121921557550115
"result.731",300,0.0845692221721533,0.0853800715008648,0.0859932188401595,0.0859497092096389,0.0836927983711153,0.090546686322873,0.0952173109503503,0.0927862401832706,0.0398468418092645,0.160695485296617,0.165030946980432,0.140104930553935,0.000460373701189444,0.059635703786214,0.133178155030456,0.123592112442149
"result.732",300,0.088700164721072,0.0910061692183908,0.0903192371583904,0.0911145759408275,0.0964430153765894,0.0952054801246859,0.101783781827486,0.102390537842759,0.0341486567566802,0.0639547810113425,0.171985663663254,0.140303654486407,0.000903401961611129,0.0339740556811404,0.134642295072629,0.124289888271944
"result.733",300,0.0909035622304332,0.0950270877538064,0.0934997196746614,0.0927815169698467,0.122043426112584,0.14039584776667,0.13694688375271,0.137160429656975,0.0504748853327414,0.119502617599645,0.163050403796591,0.140062608624698,0.00142362718776985,0.0412395908255917,0.133200920075563,0.123530695329242
"result.734",300,0.091945878279789,0.0921467426486502,0.0940861650269928,0.094463243728384,0.0785305474493542,0.0790705907989206,0.0845823604818605,0.0846856265934571,0.0532868411076694,0.122733354182827,0.158275847262121,0.137808716889798,0.00064673961251049,0.053535417900363,0.131172608099979,0.122394641074521
"result.735",300,0.118015980693765,0.120583831260745,0.119869875329531,0.120507809727036,0.11365410501033,0.115226222591636,0.119209663656547,0.121743232190888,0.0535804959674283,0.133870584161789,0.162905258941014,0.14015416304045,0.00130204167829639,0.0527461493247733,0.132348824775437,0.123060025541343
"result.736",300,0.0675710167249565,0.0681515075384404,0.068281679667172,0.0686417349875761,0.0442920051687666,0.047027536773295,0.0535088652295366,0.054394367019766,0.0436416483513481,0.163805430180823,0.162325727225679,0.139698334298759,0.000427108737342949,0.0612845910104213,0.133034507882786,0.123399587949726
"result.737",300,0.085592463916892,0.0866535243930836,0.0859279530068864,0.0847206781028634,0.0841415285694453,0.0866956372501732,0.0937280588156877,0.0911331623132852,0.0664935528253755,0.153699997535258,0.161491402132882,0.13690516584405,0.000558601054337089,0.0573159432686441,0.131506797222479,0.121766418456002
"result.738",300,0.0883181709481371,0.0892655284194934,0.0900268109792013,0.0909444215739506,0.0852943213402189,0.0906962850001838,0.0974946829544773,0.0962671546565266,0.0466795646634516,0.114069669578693,0.164019133018256,0.140177310127111,0.000568129463544266,0.0430561881504066,0.133999647731009,0.123286201259456
"result.739",300,0.0833826147815933,0.0891133109829525,0.0882928192736849,0.0876170789875512,0.0708442858590538,0.0858979993345775,0.0863001102507303,0.0864351205095325,0.039993376865254,0.10347288807655,0.167374094030557,0.140961031789192,0.00141838243964439,0.0457897196241705,0.134089190391144,0.124174686479874
"result.740",300,0.10887813844152,0.111955197267807,0.114244520671658,0.113417208787169,0.164890766934301,0.197076346228454,0.182166126047441,0.183503283394305,0.0485696040995112,0.172013773274114,0.162686458923141,0.139457146929571,0.000687514977320711,0.0607481678796147,0.133348334427357,0.123236332957382
"result.741",300,0.0751572917461918,0.0784032850328193,0.0783022604293243,0.0784654338538887,0.18124349812266,0.241415174544716,0.199826650503171,0.192725205819576,0.0531771090944846,0.13788824695471,0.161210925944964,0.139418365769674,0.000471691227420556,0.0582952547268517,0.131850855491339,0.123178411101776
"result.742",300,0.0958049726626946,0.0992137659773605,0.100660577513601,0.101006323269144,0.0943317869382736,0.0954295165645247,0.0974957013072685,0.0983441981857417,0.0500054526173401,0.112887331635202,0.163011217569824,0.14124259087975,0.000642173563819889,0.0568077000591855,0.131518425761704,0.123486198969424
"result.743",300,0.0956758957920186,0.0975287128720677,0.0983874111916183,0.0982646547674895,0.0700894095777865,0.0779980016797452,0.0830705745612477,0.0820449899279719,0.0378326743310503,0.176938169851404,0.163618395711962,0.141966319119948,0.00118461380201452,0.0627220727427015,0.1335343302609,0.125033891487887
"result.744",300,0.0878928154101585,0.0938567531304516,0.0921141112060513,0.0908719188195579,0.0775590602539559,0.0789275275631405,0.0852714151161331,0.087549016352394,0.0430939208401959,0.155761881253131,0.162434868330566,0.139545673293099,0.000647088496493258,0.0621887750148582,0.13361405242517,0.123291396289739
"result.745",300,0.0770657434735544,0.0759322147546304,0.0761350625906104,0.0759660059825282,0.0780308485685231,0.0959660533204621,0.0970667935058372,0.0948878875043267,0.0598007977979071,0.16688775461788,0.159207437235655,0.137928965472082,0.000563899665089328,0.0686639300908271,0.130183817103765,0.12138416213265
"result.746",300,0.105318648185714,0.106420481166139,0.107664253674012,0.108235825677863,0.125147737868182,0.127903208893917,0.131001064054619,0.12945657694277,0.0563651849819323,0.128446811740075,0.159994328957834,0.13826528474796,0.000490124195783368,0.0549071064527186,0.130550341693047,0.122385613151952
"result.747",300,0.0923531360374603,0.0929624361475545,0.091311350959427,0.0915022868493324,0.0821551446709089,0.084695368826961,0.0883952310218797,0.090992061093664,0.0598591681253666,0.0974311934875564,0.162935833178371,0.139118041482613,0.000394677800434146,0.0353512638014373,0.132064423455501,0.122432351978863
"result.748",300,0.0987476241239099,0.0991534165384998,0.0962665533757889,0.0968550707660427,0.0601137230492351,0.0643389269977265,0.068695667247207,0.0690817105672225,0.03715139068834,0.0906753105299173,0.165211443525533,0.143273743196096,0.000627903328195554,0.042691725257284,0.133572239328375,0.124875414405684
"result.749",300,0.102987271362271,0.101487803307174,0.0995920215076937,0.0995222230154556,0.190678974356732,0.189915739709543,0.197472808872079,0.199065022819611,0.0299394810242542,0.117717420097732,0.164850887485864,0.141355533446186,0.00046781149306689,0.0451635688195607,0.132006478446534,0.124778351733459
"result.750",300,0.112728955525705,0.114318344882966,0.112301655727832,0.112340517432927,0.0653708684834431,0.0708112479643635,0.0731259411958951,0.0724497675987258,0.0438709253842628,0.11495454642931,0.160594346109254,0.13960333292405,0.000639446923113545,0.0475283770892968,0.132117514611992,0.123645035268275
"result.751",300,0.128963862401798,0.13717086392812,0.133416058171076,0.133673967413776,0.100597894171979,0.10184677894842,0.105930212572389,0.109324205535346,0.040404509282742,0.180079504103115,0.162303909086751,0.140243994580812,0.0012649911960861,0.0687909969575876,0.132888693636268,0.123835692021522
"result.752",300,0.102539154069442,0.101638980058921,0.10419733846348,0.104629985592434,0.0725531896883529,0.0777434676676246,0.0807578903641581,0.0798422858401401,0.0399721313978723,0.135001374788011,0.16165924741018,0.140215518835031,0.000408317625465109,0.0500684307172055,0.133654737185815,0.123795759267625
"result.753",300,0.0900754409130703,0.0941097551437681,0.0940220993637729,0.0940607240336027,0.0666943916037169,0.0761036257017341,0.0787649373396217,0.0792395226825212,0.0368038150773666,0.120498369065702,0.164900011738345,0.141240199534838,0.00109922827980299,0.0528114724956891,0.132560236337083,0.125119744302302
"result.754",300,0.102236697226254,0.100360989850757,0.101699765199426,0.102200312179525,0.118920524274875,0.127402774938079,0.125001515199725,0.125516125628083,0.0343211194149869,0.13255447755208,0.16600883854114,0.141122254612068,0.00129859247837692,0.0528356681476686,0.135638454265471,0.124661310469445
"result.755",300,0.0930673428779759,0.0944101202155788,0.0960958104921894,0.0958938328460149,0.0507908751792154,0.0566006339705193,0.0633337092124536,0.0618379110119079,0.0400400834618347,0.120038815055766,0.164848827350989,0.14035481688817,0.000739297001349422,0.057176096878762,0.133059925960057,0.123693679412539
"result.756",300,0.112985863160966,0.102094957997317,0.101132458105854,0.101787332840993,0.0670953650121885,0.0672466818479051,0.0717268309317927,0.0725042955114506,0.0464958295537193,0.0741680515122385,0.16733298785891,0.13970513047109,0.000806735521370818,0.0398805245497092,0.133252396715486,0.123378240903651
"result.757",300,0.0751254217631312,0.0766376594749872,0.0754123914808502,0.0749623731922707,0.123414396656947,0.147418582102609,0.136738827985083,0.136084295431518,0.053422360809413,0.124179132304582,0.162855452952417,0.138907305758812,0.000421863979839133,0.0545429285391573,0.133172183180286,0.12256064273548
"result.758",300,0.0907823066929887,0.0925897552970421,0.0929911160325961,0.0931400646022576,0.116385444001776,0.121991104930675,0.129388037559393,0.129487499656104,0.0534365074717388,0.15147390264439,0.158485040613787,0.139453065851811,0.000492818485719344,0.0720891050198484,0.129345511054054,0.122488100245003
"result.759",300,0.0968774986692444,0.0981464739329874,0.0990126097090077,0.0991914521614976,0.0858799460741373,0.0898720130082548,0.0944864929478274,0.0944625199254258,0.053527291454465,0.198064222817541,0.156518871807305,0.137470880794473,0.000376910305064244,0.0764579758332256,0.130242521041247,0.122064606317627
"result.760",300,0.0824841961888464,0.0835983550630842,0.0840290521074997,0.0838968643980774,0.0940920309868974,0.100056920539589,0.104857269353979,0.103630210065691,0.0599437093192052,0.177084782279969,0.161666679520054,0.138397554697082,0.00049615291595423,0.0757618182218739,0.131331589837611,0.122394776540481
"result.761",300,0.0917832378791949,0.0913695941515161,0.0926002143792677,0.0927313791432328,0.166361271255586,0.173891108193066,0.177013094827566,0.177272590769177,0.0434830004727268,0.184136946811276,0.159761750644251,0.13819977039343,0.000533616496495911,0.066158907541602,0.132353253505654,0.122815152736525
"result.762",300,0.0901694149928797,0.0913627815526857,0.0930316572161475,0.0936326209728131,0.0717298758950024,0.0794986309955088,0.0863440096631483,0.0851583148120904,0.039916405133697,0.13653473426289,0.163771141970278,0.139757074275716,0.000451717746144153,0.0499638377702443,0.133402945373638,0.123695957757343
"result.763",300,0.0978612883134332,0.100993107203077,0.101289777928469,0.101050862421613,0.0985469812487728,0.102868797475148,0.108099016896438,0.108078949634303,0.0501924480510087,0.155173514682527,0.158731301967178,0.138374410048583,0.000458919455129536,0.0640515445227599,0.130818908193972,0.122565103835695
"result.764",300,0.101265884668249,0.101948188959337,0.102647150821341,0.10227088708387,0.0582367399237612,0.0587257813569037,0.0660686169721775,0.0670778470664428,0.0502383216147982,0.108493536508209,0.160724113402184,0.139559807923875,0.000471350111219719,0.0448885409736286,0.131767072620231,0.123037128705784
"result.765",300,0.103580583059652,0.105457706333932,0.107539181489898,0.107488729458614,0.0949812630073069,0.102347415901145,0.105309246224838,0.105932504493918,0.0565609037393973,0.190388404768141,0.16092573445643,0.138872348623887,0.000970060069427018,0.0683020096035688,0.131342291929382,0.122351717325557
"result.766",300,0.0896401627051115,0.0913259322419536,0.0925298874674704,0.0925158492685099,0.106168991470579,0.107496187064149,0.11363315825323,0.1140272232388,0.0535681653029384,0.110575876123765,0.160831611665937,0.137925258356147,0.000459250113631252,0.0460476631279065,0.132614406256006,0.122214373860172
"result.767",300,0.0880173158389628,0.0893030866995394,0.0878086333398492,0.0877669442967974,0.0800322359944351,0.0840419455676931,0.0899493575098948,0.0899803374795832,0.0701979852015084,0.104943328868612,0.160586068759306,0.138561128002528,0.00331678748066239,0.0481307212122618,0.130402028879784,0.122033915719047
"result.768",300,0.0889269550458446,0.0894506966960505,0.0912870570360789,0.0915519864791537,0.298851813324505,0.30803563762512,0.306580007574735,0.30688966215321,0.0533395212620802,0.145828808783326,0.157648420426069,0.138134250894434,0.000591777057585681,0.0495643556467366,0.130858752968153,0.122587685859717
"result.769",300,0.125437308063087,0.125726967340535,0.128814960322478,0.128024284574039,0.154395710206125,0.156954597697503,0.160506673881597,0.158856332205006,0.0315398954882468,0.146521155241025,0.162366598434432,0.140527892568821,0.000848502953474333,0.0444078366969579,0.134426177108276,0.12418828726548
"result.770",300,0.086073322976629,0.0872292112213367,0.0897842671063644,0.0896301701987733,0.131915483051024,0.147422933158141,0.144854442049571,0.144736256365249,0.0438436590001269,0.133499980459696,0.165528033214852,0.14112858600103,0.00107326567256217,0.0455867633704702,0.132538695349291,0.124133169310326
"result.771",300,0.124035432343454,0.143745964155011,0.142640757556398,0.143645198439783,0.161906940236294,0.143262206505108,0.157124679598553,0.1598241465411,0.0660806806095374,0.11791936979893,0.162882525861482,0.138465727992996,0.000478626703867632,0.0496780678144507,0.131234851294006,0.122084592531661
"result.772",300,0.0924089496655999,0.0925761738181247,0.0914245783089359,0.0907491632983605,0.152523979345611,0.152505588903148,0.152316171678987,0.151788184415736,0.0632302948872642,0.0978095924107786,0.163505310531859,0.138139968748111,0.000586926577710222,0.0421693147347633,0.128542574889372,0.121914895398731
"result.773",300,0.0929524165125401,0.0956680915532402,0.0946436720437213,0.0942590151050688,0.200297005846839,0.216345703806082,0.203519664542859,0.203302677058708,0.050299956862937,0.108386118758297,0.160563911246138,0.138468761281568,0.00189078454972983,0.0492213958024152,0.131363631704221,0.12290958000056
"result.774",300,0.0902525868468649,0.0911291258424485,0.0909340407405229,0.0914003924625183,0.0932775334250542,0.0900198939328191,0.0898493140262482,0.088879829052561,0.0465599659219038,0.131139785374122,0.162346205385783,0.139626781143662,0.000601443116208003,0.0546049238827036,0.131732388535104,0.123338907366937
"result.775",300,0.105401602383797,0.107480785551118,0.106537419799827,0.106180477640547,0.107697795941059,0.110132420510952,0.115178507061807,0.115480223713305,0.0537380613710842,0.140842841263734,0.160911449391582,0.138692799368147,0.000510510166218322,0.0595304174951191,0.132144680764748,0.122545875886769
"result.776",300,0.0952293877208061,0.0945757114210666,0.0949902287891751,0.0946680738669632,0.134748403285673,0.138408927303707,0.13579874172051,0.137823962019599,0.0501530552733116,0.104002164686884,0.162347999870965,0.138535800507955,0.000998058289836303,0.0453503177524713,0.133185788159388,0.122742679034491
"result.777",300,0.0948319154532653,0.0949398735504,0.096740384536729,0.0971584795576922,0.0818532011453423,0.0903467344885633,0.0934775876579416,0.0909754963521077,0.0763554131446373,0.151504117584363,0.153865130865544,0.134491340368263,0.000473395058877733,0.0600616779919043,0.128007203285417,0.119739763000564
"result.778",300,0.108260180949407,0.108624638330617,0.10947265677178,0.109503582130044,0.0804640227071889,0.0807346656990478,0.0847071088302647,0.084872694261774,0.0467497115477159,0.115227411887504,0.162145711694867,0.13893372140926,0.000510788042548926,0.0504575734961659,0.131767718602585,0.123484983077071
"result.779",300,0.105787795919342,0.107409496984363,0.108828803399857,0.108913937576605,0.152359928879636,0.156867993678926,0.163641201828972,0.160153587344577,0.0697515568678416,0.127139028041452,0.159667162907742,0.13661778751579,0.000407689279850672,0.0670252845609109,0.128691541476385,0.120859012464602
"result.780",300,0.0848855926850744,0.0863456565628079,0.0851810164330624,0.0855641566082418,0.0971321339990133,0.0706151548592999,0.0911034156435474,0.0973669773363479,0.0402105166838749,0.0881239364624582,0.165005148153092,0.140738878653461,0.000885461917638295,0.0408773582532899,0.134788465030548,0.124223549769436
"result.781",300,0.0928869823000918,0.0935521739143353,0.0948484593457731,0.0944950758719366,0.122064440080525,0.111672071390058,0.128982660032027,0.128978490556138,0.0400784968311232,0.160926236418993,0.160167719684314,0.140010505598917,0.000498984292134866,0.0581800923983227,0.132238572779122,0.123674357222776
"result.782",300,0.0826548898002578,0.0833529826094674,0.0845388531238233,0.0845813165917761,0.0741831079481498,0.0765447603483902,0.080983396059903,0.0810805444048991,0.0432494392470711,0.194832196567275,0.158381051255051,0.138301586177005,0.000499205266280093,0.067269865149848,0.130840353103962,0.123237475731798
"result.783",300,0.0821480885097077,0.0853361686567684,0.0867403205358918,0.0869264591816802,0.127980538751553,0.127767574431688,0.131895458979068,0.13362331688735,0.069688156150826,0.105002794777413,0.162695478754833,0.137386609113611,0.000930285266152883,0.0490636261568464,0.131379304035623,0.121318594940677
"result.784",300,0.0771087718676355,0.0767847822585321,0.0773558533108895,0.0771489395255524,0.0616724051081662,0.0650958954551034,0.0685858010067598,0.0698454505826594,0.0466166889198392,0.17027238542787,0.160832438886766,0.137365895577477,0.00048030001889638,0.0604981310550268,0.132652079558473,0.122641912348308
"result.785",300,0.0899927485526392,0.0913894184611527,0.091403413347627,0.0911427881045054,0.086902554300481,0.0880107449228162,0.0909907535315202,0.0918980860855192,0.0399717373937296,0.130736706206913,0.162707010035057,0.140240519494164,0.000453855131822946,0.0487366055596814,0.133903408215053,0.123871627843044
